7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
5 0 6 5 0 6 0 6 6 5 0 5 5 0 6 5 0 0 0 0 0 5 5 5 0 0 0 0 0 6 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
7 0 7 7 0 7 0 7 7 7 0 7 7 0 7 7 0 0 0 0 0 7 7 7 0 0 0 0 0 7 0 0
